"transaction_id";"customer_id";"transaction_amount_usd";"velocity_1h";"velocity_24h";"geo_distance_km";"device_risk_score";"merchant_risk_score";"synthetic_identity_score";"high_amount_flag";"velocity_flag";"geo_risk_flag";"fraud_label"
"T9043376";"C102034";9.48;0;3;2.2;0.237;0.163;0.248;0;0;0;0
"T9054560";"C102036";60.05;0;2;1.0;0.303;0.263;0.185;0;0;0;0
"T9046453";"C102037";21.44;1;5;18.5;0.177;0.175;0.057;0;0;0;0
"T9011527";"C102040";28.03;2;5;3.7;0.272;0.135;0.417;0;0;0;0
"T9037542";"C102042";241.01;1;4;1.0;0.046;0.155;0.006;0;0;0;0
"T9057462";"C102044";37.02;0;2;14.2;0.156;0.111;0.238;0;0;0;0
"T9012353";"C102045";14.01;0;2;0.3;0.261;0.249;0.595;0;0;0;1
"T9034858";"C102046";46.0;1;3;32.0;0.258;0.12;0.246;0;0;0;0
"T9035126";"C102052";70.09;1;4;7274.9;0.074;0.475;0.064;0;0;1;0
"T9047817";"C102053";103.12;5;7;31.2;0.334;0.121;0.547;0;0;0;0
"T9000344";"C102057";137.53;1;1;7.9;0.209;0.077;0.041;0;0;0;1
"T9008053";"C102059";245.05;0;2;10.4;0.167;0.075;0.139;0;0;0;0
"T9038263";"C102063";59.22;0;1;50.6;0.261;0.121;0.266;0;0;0;0
"T9059252";"C102066";26.95;1;5;0.4;0.038;0.259;0.187;0;0;0;0
"T9039175";"C102067";123.48;2;4;7.0;0.442;0.458;0.023;0;0;0;0
"T9029906";"C102068";48.91;1;1;30.7;0.31;0.269;0.024;0;0;0;0
"T9006793";"C102069";17.31;1;2;2.8;0.204;0.193;0.207;0;0;0;0
"T9000274";"C102072";27.45;1;4;5.0;0.508;0.068;0.196;0;0;0;0
"T9019634";"C102073";25.65;3;3;14.9;0.287;0.121;0.065;0;0;0;1
"T9007677";"C102077";64.4;0;0;6210.3;0.207;0.063;0.215;0;0;1;0
"T9009126";"C102078";33.69;2;9;25.7;0.218;0.45;0.127;0;0;0;1
"T9041963";"C102080";59.43;0;1;1.3;0.119;0.067;0.033;0;0;0;0
"T9013813";"C102083";44.52;0;1;5.5;0.312;0.147;0.363;0;0;0;0
"T9011671";"C102085";193.06;2;4;12.6;0.15;0.213;0.023;0;0;0;0
"T9045407";"C102086";252.08;1;3;21.8;0.254;0.168;0.041;0;0;0;0
"T9012311";"C102087";54.06;1;5;71.6;0.388;0.354;0.407;0;0;0;0
"T9048069";"C102088";21.21;0;3;15.4;0.062;0.033;0.012;0;0;0;0
"T9046455";"C102090";156.08;1;3;54.1;0.222;0.198;0.179;0;0;0;0
"T9055322";"C102091";62.53;0;4;28.8;0.627;0.319;0.341;0;0;0;0
"T9063579";"C102092";70.23;2;3;4.9;0.158;0.686;0.248;0;0;0;0
"T9060505";"C102093";26.93;0;2;33.1;0.426;0.376;0.238;0;0;0;0
"T9019067";"C102094";26.23;0;3;34.9;0.026;0.181;0.045;0;0;0;0
"T9051711";"C102095";96.91;0;2;5.1;0.202;0.427;0.241;0;0;0;0
"T9050542";"C102096";19.32;2;7;8.4;0.201;0.378;0.084;0;0;0;0
"T9054632";"C102097";61.1;0;2;4.5;0.491;0.292;0.329;0;0;0;0
"T9031605";"C102098";97.6;0;1;6.6;0.186;0.114;0.233;0;0;0;0
"T9060869";"C102099";138.09;0;2;25.8;0.447;0.513;0.54;0;0;0;0
"T9007363";"C102100";23.77;1;3;19.7;0.344;0.313;0.279;0;0;0;0
"T9057601";"C102101";20.58;2;3;12.8;0.033;0.08;0.519;0;0;0;0
"T9057198";"C102102";50.08;1;2;0.6;0.282;0.213;0.23;0;0;0;0
"T9006676";"C102103";54.93;1;4;7.9;0.237;0.225;0.106;0;0;0;0
"T9044136";"C102104";38.67;0;2;2.0;0.612;0.08;0.029;0;0;0;0
"T9048229";"C102107";290.42;2;4;4.4;0.082;0.332;0.125;0;0;0;0
"T9002338";"C102110";322.12;1;3;37.4;0.049;0.165;0.215;0;0;0;0
"T9007451";"C102111";17.16;0;3;1.9;0.256;0.397;0.705;0;0;0;0
"T9044550";"C102112";261.53;1;3;1486.3;0.442;0.241;0.147;0;0;1;0
"T9027283";"C102113";39.25;1;2;38.3;0.311;0.625;0.266;0;0;0;0
"T9041937";"C102114";19.91;2;5;8.6;0.402;0.329;0.463;0;0;0;0
"T9006585";"C102115";11.54;1;3;20.1;0.404;0.071;0.101;0;0;0;0
"T9001641";"C102117";37.72;0;4;17.8;0.447;0.508;0.202;0;0;0;0
"T9038706";"C102118";139.05;0;2;17.6;0.482;0.191;0.251;0;0;0;0
"T9013959";"C102119";11.43;0;2;16.2;0.601;0.138;0.081;0;0;0;0
"T9045054";"C102121";41.83;2;5;49.3;0.368;0.078;0.101;0;0;0;0
"T9025540";"C102123";24.94;2;3;2694.1;0.174;0.474;0.008;0;0;1;0
"T9007487";"C102124";18.78;3;5;1084.3;0.066;0.286;0.009;0;0;1;0
"T9009023";"C102126";34.9;0;0;2154.2;0.087;0.183;0.271;0;0;1;0
"T9061653";"C102127";63.2;2;4;10.1;0.402;0.221;0.26;0;0;0;0
"T9047278";"C102130";141.96;1;1;171.2;0.329;0.046;0.462;0;0;0;0
"T9022910";"C102131";196.15;0;4;26.1;0.181;0.521;0.297;0;0;0;0
"T9040819";"C102132";28.6;0;2;7.8;0.241;0.66;0.005;0;0;0;0
"T9004894";"C102133";25.07;1;2;12.2;0.119;0.143;0.265;0;0;0;0
"T9044628";"C102135";55.94;0;2;50.4;0.54;0.094;0.035;0;0;0;0
"T9035893";"C102137";15.44;1;5;18.8;0.083;0.721;0.157;0;0;0;0
"T9033352";"C102138";86.66;0;0;60.4;0.251;0.1;0.205;0;0;0;0
"T9031237";"C102140";35.98;0;1;74.1;0.035;0.337;0.374;0;0;0;0
"T9061776";"C102142";34.44;4;4;27.3;0.213;0.077;0.275;0;0;0;0
"T9036540";"C102144";57.08;1;3;45.8;0.305;0.461;0.449;0;0;0;0
"T9037444";"C102145";48.76;0;1;2.2;0.711;0.16;0.293;0;0;0;0
"T9044956";"C102146";23.68;0;2;28.4;0.303;0.251;0.267;0;0;0;0
"T9052900";"C102148";141.01;1;1;42.2;0.033;0.269;0.183;0;0;0;0
"T9021461";"C102149";64.07;2;4;27.9;0.123;0.415;0.235;0;0;0;0
"T9014067";"C102153";3.35;0;6;20.6;0.27;0.191;0.018;0;0;0;0
"T9051752";"C102154";21.49;1;5;20.3;0.073;0.053;0.194;0;0;0;1
"T9013702";"C102155";134.67;0;2;25.7;0.027;0.131;0.077;0;0;0;0
"T9036810";"C102157";50.99;1;2;4.5;0.438;0.135;0.155;0;0;0;0
"T9012964";"C102159";16.28;0;4;29.0;0.267;0.673;0.39;0;0;0;0
"T9031694";"C102163";70.52;0;2;7399.3;0.598;0.39;0.385;0;0;1;0
"T9060219";"C102164";12.63;0;3;12.0;0.13;0.413;0.252;0;0;0;0
"T9060098";"C102166";41.6;1;5;6.5;0.351;0.155;0.15;0;0;0;0
"T9026876";"C102167";42.76;3;5;2.4;0.153;0.363;0.382;0;0;0;0
"T9007786";"C102168";13.76;0;3;17.3;0.021;0.264;0.12;0;0;0;0
"T9018527";"C102170";86.4;1;4;8.0;0.154;0.469;0.209;0;0;0;0
"T9062605";"C102171";118.85;0;2;10.4;0.203;0.145;0.119;0;0;0;0
"T9040707";"C102172";29.12;1;1;3.5;0.32;0.604;0.304;0;0;0;0
"T9034715";"C102173";5.12;2;2;70.4;0.126;0.052;0.297;0;0;0;0
"T9029008";"C102174";12.97;0;3;54.9;0.224;0.291;0.346;0;0;0;0
"T9009393";"C102176";33.9;0;3;17.3;0.189;0.163;0.344;0;0;0;0
"T9002541";"C102177";34.39;1;4;17.9;0.25;0.612;0.145;0;0;0;0
"T9045962";"C102178";153.95;1;7;8.8;0.389;0.171;0.212;0;0;0;0
"T9059915";"C102179";25.76;1;3;63.1;0.251;0.353;0.085;0;0;0;0
"T9004679";"C102181";37.89;2;5;23.2;0.324;0.247;0.09;0;0;0;0
"T9022514";"C102182";21.91;0;6;4.7;0.32;0.316;0.184;0;0;0;0
"T9064847";"C102183";85.9;0;3;2274.8;0.045;0.359;0.32;0;0;1;0
"T9033947";"C102184";11.01;0;0;2078.7;0.526;0.136;0.26;0;0;1;0
"T9023305";"C102185";117.19;2;4;8.8;0.594;0.308;0.229;0;0;0;0
"T9042277";"C102186";16.75;0;3;9.9;0.392;0.213;0.106;0;0;0;0
"T9006939";"C102187";16.55;2;3;20.6;0.566;0.187;0.207;0;0;0;0
"T9030989";"C102189";348.49;0;0;40.4;0.151;0.072;0.188;0;0;0;0
"T9035768";"C102191";121.62;0;5;2358.1;0.212;0.281;0.123;0;0;1;0
"T9003028";"C102194";43.54;1;1;6206.6;0.084;0.158;0.075;0;0;1;1
"T9000839";"C102195";88.91;0;2;306.0;0.249;0.177;0.124;0;0;0;0
"T9008279";"C102196";240.67;1;2;52.8;0.656;0.174;0.06;0;0;0;0
"T9004036";"C102197";9.12;1;4;13.2;0.303;0.19;0.063;0;0;0;0
"T9010092";"C102199";24.43;1;7;37.2;0.251;0.097;0.157;0;0;0;0
"T9020787";"C102201";45.81;1;4;557.1;0.556;0.162;0.073;0;0;1;0
"T9064207";"C102202";153.97;1;1;14.0;0.127;0.449;0.397;0;0;0;0
"T9033007";"C102206";272.19;0;0;0.2;0.297;0.365;0.202;0;0;0;0
"T9024716";"C102207";88.95;2;3;3.2;0.288;0.148;0.161;0;0;0;0
"T9000261";"C102208";5.0;1;3;18.2;0.285;0.519;0.113;0;0;0;0
"T9009061";"C102209";23.48;0;4;65.8;0.456;0.319;0.262;0;0;0;0
"T9061049";"C102210";46.68;0;8;52.6;0.612;0.092;0.379;0;0;0;0
"T9060357";"C102211";91.15;1;5;32.7;0.488;0.203;0.18;0;0;0;0
"T9013980";"C102212";39.55;0;4;6.5;0.501;0.071;0.175;0;0;0;0
"T9046128";"C102213";32.11;1;5;46.0;0.341;0.578;0.234;0;0;0;0
"T9043962";"C102215";41.32;2;6;11.0;0.367;0.109;0.152;0;0;0;0
"T9018191";"C102216";46.95;2;3;9.1;0.771;0.021;0.247;0;0;0;0
"T9054947";"C102217";84.8;1;2;2523.8;0.188;0.209;0.062;0;0;1;0
"T9032742";"C102218";141.45;0;3;23.8;0.08;0.637;0.417;0;0;0;0
"T9029889";"C102220";14.87;1;6;2.4;0.271;0.101;0.288;0;0;0;0
"T9021728";"C102221";76.88;1;3;10.1;0.34;0.191;0.168;0;0;0;0
"T9048313";"C102222";53.04;2;3;13.8;0.237;0.136;0.16;0;0;0;0
"T9043558";"C102223";28.38;1;2;41.7;0.369;0.117;0.056;0;0;0;0
"T9002331";"C102224";232.99;0;2;4.3;0.511;0.19;0.053;0;0;0;0
"T9005803";"C102225";71.7;1;4;1.7;0.328;0.304;0.063;0;0;0;0
"T9026109";"C102226";73.83;1;2;2.9;0.055;0.137;0.211;0;0;0;0
"T9015000";"C102227";159.91;1;4;24.6;0.256;0.388;0.025;0;0;0;0
"T9026680";"C102228";10.14;1;5;2684.0;0.575;0.083;0.205;0;0;1;0
"T9021974";"C102229";260.42;0;2;2.6;0.434;0.058;0.045;0;0;0;0
"T9042484";"C102230";74.21;0;2;38.8;0.071;0.069;0.104;0;0;0;0
"T9008530";"C102231";66.4;0;5;84.1;0.113;0.228;0.14;0;0;0;0
"T9027953";"C102232";51.99;3;8;4.2;0.683;0.398;0.312;0;0;0;0
"T9012635";"C102233";10.64;1;5;17.4;0.189;0.012;0.4;0;0;0;0
"T9042827";"C102235";69.34;0;4;93.4;0.143;0.188;0.026;0;0;0;0
"T9005342";"C102236";40.28;3;5;12.6;0.17;0.427;0.202;0;0;0;0
"T9007592";"C102238";54.39;1;5;21.1;0.46;0.561;0.243;0;0;0;0
"T9062095";"C102239";52.65;1;3;10.0;0.061;0.374;0.026;0;0;0;0
"T9052503";"C102240";22.07;0;1;1.1;0.381;0.261;0.037;0;0;0;0
"T9008248";"C102242";90.21;1;6;23.2;0.505;0.23;0.35;0;0;0;0
"T9021095";"C102244";11.74;1;1;9.8;0.159;0.074;0.121;0;0;0;0
"T9008042";"C102245";26.18;2;4;34.7;0.146;0.364;0.091;0;0;0;0
"T9026084";"C102246";191.85;0;4;9.8;0.413;0.122;0.074;0;0;0;0
"T9016842";"C102247";51.11;1;3;95.3;0.14;0.075;0.057;0;0;0;0
"T9014304";"C102248";17.96;0;0;52.3;0.248;0.271;0.325;0;0;0;0
"T9035988";"C102249";131.25;0;0;19.0;0.228;0.07;0.101;0;0;0;0
"T9059055";"C102250";92.04;0;4;5.4;0.309;0.299;0.135;0;0;0;0
"T9021899";"C102251";54.96;0;0;20.1;0.279;0.148;0.534;0;0;0;0
"T9063409";"C102252";87.85;0;2;665.0;0.52;0.176;0.039;0;0;1;0
"T9061688";"C102254";46.14;3;5;36.1;0.353;0.163;0.099;0;0;0;0
"T9038834";"C102256";152.45;0;5;83.1;0.09;0.263;0.104;0;0;0;0
"T9017516";"C102257";200.23;2;5;237.4;0.169;0.175;0.065;0;0;0;0
"T9034327";"C102258";11.55;2;3;34.1;0.178;0.024;0.17;0;0;0;0
"T9037920";"C102259";56.36;0;4;2451.7;0.299;0.216;0.202;0;0;1;0
"T9007479";"C102260";53.1;4;6;4862.8;0.301;0.135;0.211;0;0;1;1
"T9009580";"C102263";118.14;0;2;4.7;0.341;0.295;0.038;0;0;0;0
"T9002152";"C102264";49.5;1;2;13.9;0.432;0.111;0.194;0;0;0;0
"T9018107";"C102266";12.49;0;1;1.9;0.061;0.12;0.007;0;0;0;0
"T9036792";"C102267";31.58;0;4;27.4;0.135;0.02;0.004;0;0;0;0
"T9014107";"C102268";134.47;1;1;24.3;0.106;0.309;0.237;0;0;0;1
"T9008363";"C102269";178.98;0;3;13.9;0.539;0.478;0.04;0;0;0;0
"T9058268";"C102271";172.92;2;3;22.2;0.157;0.567;0.471;0;0;0;0
"T9005847";"C102272";53.58;1;2;8743.6;0.444;0.475;0.546;0;0;1;1
"T9043992";"C102273";20.41;1;4;32.6;0.254;0.121;0.126;0;0;0;0
"T9047495";"C102274";63.1;0;2;34.2;0.246;0.232;0.481;0;0;0;0
"T9011150";"C102275";102.2;1;2;1990.8;0.344;0.206;0.054;0;0;1;0
"T9029557";"C102276";153.27;1;2;31.0;0.345;0.443;0.442;0;0;0;0
"T9016107";"C102277";31.52;0;4;7.6;0.42;0.077;0.064;0;0;0;0
"T9008492";"C102279";262.6;0;0;13.6;0.236;0.075;0.512;0;0;0;0
"T9033114";"C102280";17.66;0;2;34.9;0.109;0.528;0.096;0;0;0;0
"T9035562";"C102281";63.02;3;4;56.4;0.113;0.247;0.162;0;0;0;0
"T9025787";"C102282";53.55;0;3;23.7;0.427;0.37;0.388;0;0;0;0
"T9023127";"C102283";17.16;0;8;6.4;0.508;0.121;0.182;0;0;0;0
"T9025644";"C102284";3.71;1;3;6.3;0.45;0.234;0.113;0;0;0;0
"T9024913";"C102285";31.02;1;3;11.3;0.311;0.054;0.424;0;0;0;0
"T9052168";"C102287";115.25;1;4;4.4;0.631;0.458;0.076;0;0;0;0
"T9026491";"C102288";117.56;0;0;9.2;0.194;0.269;0.042;0;0;0;0
"T9043966";"C102289";6.26;1;4;62.5;0.434;0.193;0.131;0;0;0;0
"T9016416";"C102290";84.96;2;5;0.3;0.591;0.073;0.161;0;0;0;0
"T9029448";"C102291";65.88;1;1;8.6;0.124;0.097;0.051;0;0;0;1
"T9032986";"C102292";43.88;0;0;45.7;0.327;0.068;0.265;0;0;0;0
"T9064349";"C102293";127.8;0;2;2.2;0.239;0.121;0.404;0;0;0;0
"T9030616";"C102295";30.59;0;0;17.6;0.274;0.068;0.261;0;0;0;0
"T9036501";"C102297";49.78;0;1;28.0;0.114;0.063;0.313;0;0;0;0
"T9002791";"C102298";54.05;1;1;2455.8;0.289;0.45;0.399;0;0;1;1
"T9053233";"C102299";334.73;2;5;17.1;0.197;0.162;0.154;0;0;0;1
"T9033589";"C102301";13.81;2;4;3.5;0.362;0.08;0.21;0;0;0;0
"T9016397";"C102302";153.71;0;1;12.6;0.266;0.134;0.261;0;0;0;0
"T9025831";"C102303";57.05;0;1;24.8;0.239;0.147;0.138;0;0;0;0
"T9006529";"C102304";44.19;2;4;14.9;0.148;0.201;0.284;0;0;0;0
"T9024859";"C102305";25.71;1;4;7.2;0.136;0.213;0.454;0;0;0;0
"T9009093";"C102306";18.32;0;1;255.9;0.175;0.168;0.109;0;0;0;0
"T9000849";"C102307";15.2;3;5;1706.6;0.176;0.354;0.149;0;0;1;0
"T9026596";"C102308";51.86;0;1;1.7;0.278;0.033;0.182;0;0;0;0
"T9053012";"C102309";16.33;1;3;16.3;0.401;0.053;0.139;0;0;0;0
"T9049105";"C102310";9.33;2;6;18.3;0.191;0.198;0.333;0;0;0;0
"T9062737";"C102311";19.6;1;4;17.7;0.24;0.319;0.21;0;0;0;0
"T9025615";"C102312";56.68;0;2;18.4;0.282;0.686;0.089;0;0;0;0
"T9003788";"C102313";44.65;0;2;72.6;0.206;0.376;0.151;0;0;0;0
"T9061056";"C102314";17.94;0;1;14.9;0.331;0.181;0.022;0;0;0;0
"T9055477";"C102315";5.45;0;1;16.2;0.39;0.427;0.098;0;0;0;0
"T9029632";"C102316";41.4;0;0;1816.0;0.366;0.378;0.292;0;0;1;0
"T9053632";"C102317";151.81;3;6;9.7;0.221;0.292;0.048;0;0;0;0
"T9015124";"C102318";43.61;0;1;21.7;0.149;0.114;0.461;0;0;0;0
"T9047383";"C102319";33.88;2;4;10.7;0.167;0.513;0.311;0;0;0;0
"T9025014";"C102320";10.02;0;5;28.3;0.26;0.313;0.448;0;0;0;0
"T9046985";"C102321";183.91;0;3;4.8;0.564;0.08;0.566;0;0;0;0
"T9054770";"C102323";11.71;1;2;10.7;0.194;0.225;0.567;0;0;0;0
"T9015998";"C102325";69.03;1;3;4119.5;0.318;0.366;0.107;0;0;1;0
"T9041638";"C102328";99.2;1;3;16.8;0.653;0.291;0.144;0;0;0;0
"T9060013";"C102329";20.25;0;2;37.6;0.318;0.299;0.353;0;0;0;0
"T9047521";"C102330";177.5;3;7;396.0;0.344;0.165;0.046;0;0;0;0
"T9061337";"C102331";152.95;2;5;18.0;0.522;0.397;0.117;0;0;0;0
"T9032923";"C102333";82.59;3;5;1140.2;0.349;0.625;0.195;0;0;1;0
"T9007497";"C102334";8.04;1;1;5.7;0.389;0.329;0.694;0;0;0;0
"T9050368";"C102337";494.15;2;3;19.9;0.329;0.508;0.226;0;0;0;0
"T9005975";"C102338";153.0;2;6;44.6;0.387;0.191;0.135;0;0;0;0
"T9007682";"C102339";62.04;1;2;7.8;0.324;0.138;0.168;0;0;0;0
"T9036933";"C102341";118.02;0;4;3.2;0.366;0.078;0.436;0;0;0;0
"T9006926";"C102342";174.76;1;7;11.5;0.526;0.159;0.194;0;0;0;0
"T9053757";"C102344";42.87;0;1;19.6;0.548;0.286;0.499;0;0;0;0
"T9008780";"C102345";216.59;1;2;1631.1;0.067;0.355;0.386;0;0;1;1
"T9015497";"C102346";26.23;0;2;6.2;0.091;0.183;0.148;0;0;0;0
"T9044515";"C102347";67.74;4;5;21.0;0.191;0.221;0.052;0;0;0;0
"T9042301";"C102348";91.11;1;1;23.9;0.057;0.451;0.133;0;0;0;0
"T9014377";"C102350";44.0;1;2;15.8;0.247;0.046;0.127;0;0;0;0
"T9061641";"C102351";17.05;2;4;4.0;0.276;0.521;0.235;0;0;0;0
"T9034842";"C102352";87.66;1;6;2801.5;0.33;0.66;0.012;0;0;1;0
"T9056316";"C102354";31.48;2;4;40.3;0.211;0.313;0.122;0;0;0;0
"T9046987";"C102355";125.36;3;6;27.0;0.35;0.094;0.339;0;0;0;0
"T9018860";"C102357";67.35;2;2;42.1;0.048;0.721;0.165;0;0;0;0
"T9031242";"C102358";165.69;0;2;49.2;0.069;0.1;0.247;0;0;0;0
"T9053487";"C102359";32.32;1;5;29.1;0.262;0.25;0.043;0;0;0;0
"T9024772";"C102360";29.55;0;2;15.9;0.221;0.337;0.537;0;0;0;0
"T9041417";"C102361";106.16;0;2;2796.4;0.208;0.088;0.044;0;0;1;0
"T9025948";"C102364";57.91;2;7;12.4;0.188;0.461;0.439;0;0;0;0
"T9022478";"C102366";10.57;0;3;20.0;0.131;0.251;0.143;0;0;0;0
"T9059873";"C102367";276.93;0;1;26.0;0.056;0.113;0.047;0;0;0;0
"T9010917";"C102369";27.39;0;1;15.9;0.191;0.415;0.163;0;0;0;1
"T9003799";"C102370";71.8;1;3;35.6;0.264;0.309;0.016;0;0;0;0
"T9036653";"C102372";133.85;1;5;7.9;0.631;0.483;0.047;0;0;0;0
"T9063247";"C102373";72.25;2;6;10.6;0.172;0.191;0.138;0;0;0;0
"T9006268";"C102374";124.44;0;4;10.2;0.395;0.053;0.044;0;0;0;0
"T9012570";"C102375";65.85;0;1;25.2;0.502;0.131;0.257;0;0;0;0
"T9036030";"C102377";24.73;0;1;36.8;0.234;0.135;0.064;0;0;0;0
"T9058967";"C102378";107.36;1;4;1988.8;0.447;0.561;0.116;0;0;1;0
"T9045410";"C102379";265.24;1;3;46.5;0.17;0.673;0.093;0;0;0;0
"T9007024";"C102380";14.46;0;2;10.2;0.208;0.058;0.157;0;0;0;0
"T9011550";"C102381";41.12;2;3;15.0;0.16;0.229;0.448;0;0;0;0
"T9042977";"C102384";17.12;1;2;801.6;0.615;0.413;0.048;0;0;1;0
"T9040582";"C102387";62.6;0;1;30.0;0.102;0.363;0.1;0;0;0;0
"T9023934";"C102388";33.74;2;6;4.6;0.15;0.264;0.017;0;0;0;0
"T9058498";"C102389";33.58;2;6;31.1;0.102;0.06;0.531;0;0;0;0
"T9024166";"C102390";19.49;1;4;15.9;0.34;0.469;0.149;0;0;0;0
"T9042778";"C102392";288.54;2;8;1.7;0.45;0.604;0.303;0;0;0;0
"T9058663";"C102394";17.21;0;1;46.6;0.038;0.291;0.186;0;0;0;0
"T9049258";"C102395";196.96;0;1;6.5;0.22;0.24;0.131;0;0;0;0
"T9062397";"C102398";43.18;3;4;1399.1;0.603;0.171;0.216;0;0;1;0
"T9052996";"C102399";16.69;0;3;8.5;0.124;0.353;0.379;0;0;0;0
"T9005070";"C102400";30.47;1;2;19.8;0.351;0.292;0.369;0;0;0;0
"T9045030";"C102401";316.02;3;5;36.2;0.507;0.247;0.196;0;0;0;0
"T9054805";"C102402";11.99;1;4;31.4;0.577;0.316;0.327;0;0;0;0
"T9013458";"C102404";65.26;2;3;67.3;0.65;0.136;0.077;0;0;0;0
"T9031438";"C102405";87.55;1;2;88.1;0.608;0.308;0.122;0;0;0;0
"T9057497";"C102406";283.99;2;5;62.7;0.423;0.213;0.285;0;0;0;0
"T9039473";"C102407";50.83;2;4;38.1;0.097;0.187;0.022;0;0;0;0
"T9045753";"C102408";16.17;1;2;4.0;0.389;0.323;0.009;0;0;0;0
"T9037048";"C102409";150.73;1;6;10.8;0.259;0.072;0.088;0;0;0;0
"T9033468";"C102410";55.01;1;5;31.5;0.184;0.618;0.14;0;0;0;0
"T9014673";"C102411";22.19;0;0;2.1;0.102;0.281;0.104;0;0;0;0
"T9046357";"C102412";118.4;0;1;1.2;0.248;0.39;0.128;0;0;0;0
"T9060509";"C102413";52.47;1;3;11.9;0.263;0.377;0.258;0;0;0;0
"T9010803";"C102414";137.51;1;5;41.7;0.428;0.158;0.103;0;0;0;0
"T9026346";"C102415";72.08;0;1;0.2;0.327;0.177;0.197;0;0;0;0
"T9005343";"C102416";123.05;0;5;10.8;0.317;0.174;0.285;0;0;0;0
"T9032032";"C102417";194.67;1;1;27.5;0.465;0.19;0.008;0;0;0;0
"T9062436";"C102418";19.48;0;2;2279.9;0.488;0.425;0.062;0;0;1;0
"T9011902";"C102420";11.42;1;2;1.8;0.079;0.554;0.165;0;0;0;0
"T9015217";"C102422";113.6;0;2;3.2;0.173;0.449;0.092;0;0;0;0
"T9027591";"C102423";29.26;2;6;0.8;0.241;0.315;0.275;0;0;0;0
"T9049435";"C102425";74.69;3;7;20.1;0.241;0.442;0.211;0;0;0;0
"T9042639";"C102426";17.57;1;2;326.0;0.473;0.365;0.179;0;0;0;0
"T9008236";"C102429";56.16;0;2;23.1;0.111;0.319;0.026;0;0;0;0
"T9007725";"C102431";179.15;3;6;12.5;0.214;0.203;0.028;0;0;0;0
"T9061427";"C102432";124.89;0;4;3474.6;0.336;0.071;0.109;0;0;1;0
"T9032291";"C102434";63.42;2;3;17.5;0.495;0.302;0.257;0;0;0;0
"T9013694";"C102436";16.28;1;2;2.6;0.166;0.021;0.189;0;0;0;0
"T9019263";"C102437";85.81;0;0;1.3;0.249;0.209;0.668;0;0;0;0
"T9039701";"C102438";63.5;2;4;19.3;0.139;0.637;0.116;0;0;0;0
"T9026434";"C102439";7.08;0;4;8510.6;0.629;0.218;0.128;0;0;1;0
"T9064736";"C102440";42.45;1;3;59.4;0.227;0.101;0.089;0;0;0;0
"T9007822";"C102441";29.11;0;4;5.2;0.339;0.191;0.036;0;0;0;0
"T9037526";"C102442";28.74;1;3;0.8;0.293;0.136;0.036;0;0;0;0
"T9056578";"C102445";36.87;4;6;21.6;0.439;0.304;0.265;0;0;0;0
"T9063552";"C102446";30.58;1;5;6.0;0.394;0.137;0.296;0;0;0;1
"T9027511";"C102447";131.14;1;4;9.7;0.257;0.388;0.411;0;0;0;0
"T9051043";"C102450";22.84;3;4;102.5;0.347;0.069;0.312;0;0;0;0
"T9012932";"C102451";22.19;0;1;791.0;0.423;0.228;0.121;0;0;1;0
"T9000428";"C102452";91.27;0;5;38.0;0.739;0.398;0.066;0;0;0;0
"T9046402";"C102453";115.01;0;0;36.3;0.148;0.012;0.011;0;0;0;0
"T9034871";"C102456";151.67;0;5;2140.6;0.196;0.427;0.226;0;0;1;0
"T9057055";"C102457";18.3;1;1;1.5;0.069;0.475;0.026;0;0;0;0
"T9021052";"C102458";82.84;1;4;6.3;0.045;0.561;0.12;0;0;0;0
"T9021046";"C102459";122.38;2;2;3.5;0.451;0.374;0.014;0;0;0;0
"T9036063";"C102460";76.18;3;5;1.3;0.43;0.261;0.354;0;0;0;0
"T9054291";"C102462";78.9;0;1;36.0;0.214;0.23;0.063;0;0;0;0
"T9058893";"C102463";9.51;2;3;14.3;0.025;0.44;0.45;0;0;0;0
"T9021617";"C102464";33.88;0;5;4.5;0.509;0.074;0.108;0;0;0;0
"T9053905";"C102465";346.26;0;4;6.2;0.12;0.364;0.212;0;0;0;0
"T9062026";"C102467";119.67;1;3;28.9;0.19;0.075;0.158;0;0;0;1
"T9056294";"C102468";34.8;1;1;15.7;0.365;0.271;0.035;0;0;0;0
"T9032014";"C102470";140.13;1;2;60.7;0.333;0.299;0.104;0;0;0;0
"T9033916";"C102471";25.22;2;7;50.4;0.291;0.148;0.162;0;0;0;0
"T9062336";"C102473";380.37;0;3;7.8;0.286;0.377;0.26;0;0;0;0
"T9036925";"C102474";127.63;2;4;4.0;0.11;0.163;0.595;0;0;0;0
"T9015644";"C102475";105.58;1;2;4.7;0.305;0.583;0.264;0;0;0;0
"T9040989";"C102476";72.28;3;6;23.6;0.422;0.263;0.374;0;0;0;0
"T9007133";"C102477";64.24;1;6;1411.0;0.342;0.175;0.22;0;0;1;0
"T9062198";"C102478";114.88;1;1;21.7;0.411;0.024;0.138;0;0;0;0
"T9020149";"C102480";161.93;0;2;27.2;0.219;0.135;0.365;0;0;0;0
"T9012986";"C102481";83.11;2;4;9.3;0.628;0.183;0.107;0;0;0;0
"T9061777";"C102483";695.31;1;5;25.0;0.223;0.295;0.346;0;0;0;0
"T9056328";"C102484";27.75;0;1;10.3;0.069;0.111;0.157;0;0;0;0
"T9025754";"C102486";29.15;2;5;27.8;0.32;0.12;0.314;0;0;0;0
